concept,lang1,form1,ipa1,lang2,form2,ipa2,label
404_road,ces,silnice,sɪlɲɪt͡sɛ,fra,route,ʁut,0
455_week__848_seize,rus,неделя,nʲɪdʲeˑlɪ,ukr,схопити,sxɔpɪtɪ,0
40_skin__973_sweep,ukr,шкіра,ʂkirɑ,pol,zamieść,zamiɛɕt͡ɕ,0
17_neck,ces,krk,krk,pol,szyja,ʂɨja,0
457_year,pol,rok,ɾɔk,rus,год,ɡɔˑt,0
967_dye__882_send,rus,покрасить,pɐkraˑsʲitʲ,spa,enviar,embjaɾ,0
70_fire,ces,oheň,oɦɛɲ,ukr,вогонь,wɔɦɔnʲ,1
867_jog,pol,trząść,tʂɔ̃ɕt͡ɕ,ita,scuòtere,skuɔtere,0
335_figure__261_line,ces,figura,fɪɡura,ita,lìnea,linea,0
532_cheap,ces,laciný,lat͡sɪniː,pol,tani,tani,1
698_smoke,pol,dymić się,dɨmit͡ɕ_ɕɛ̃,ukr,диміти,dɪmitɪ,1
706_decay__65_ground,rus,сгнить,sɡnʲiˑtʲ,fra,terrain,tɛˈʁɛ̃,0
203_mother,rus,мать,maˑtʲ,spa,madre,maðɾe,0
64_stone,fra,pierre,pjɛːʁ,ita,pietra,pietra,1
674_athousand,rus,тысяча,tɨˑsʲɪt͡ʃə,spa,mil,mil,0
576_left,pol,lewy,lɛvɨ,ukr,лівий,lʲiwɪj,1
124_fur__617_above,ukr,хутро,xutrɔ,pol,na górze,na_ɡuʐɛ,0
697_burn,ita,àrdere,ardere,ita,bruciare,brut͡ʃare,0
650_how__569_rich,spa,cómo,komo,pol,bogaty,bɔɡatɨ,0
847_lift,ces,zvednout,zvɛdnoʊ̯t,rus,поднять,pɐdnʲaˑtʲ,1
236_sign,pol,znak,znak,fra,signe,siɲ,0
296_south__263_gap,ukr,південь,pʲiwdɛnʲ,fra,écart,eˈkaːʁ,0
553_hungry,pol,głodny,ɡwɔdnɨ,spa,hambriento,ambɾjento,0
684_end__993_think,spa,terminar,teɾminaɾ,ces,myslit,mɪslɪt,0
619_everywhere,rus,везде,vʲɪzdʲeˑ,fra,partout,paʁˈtu,0
294_step,ces,krok,krok,ita,passo,pasːo,0
1015_rule,fra,dominer,dɔmiˈne,ita,dominare,dominare,1
419_master__242_calm,ukr,умілець,umilɛt͡sʲ,fra,tranquillité,tʁɑ̃kiliˈte,0
682_happen,pol,dziać się,d͡ʑat͡ɕ_ɕɛ̃,ukr,трапитися,trɑpɪtɪsʲɑ,0
466_may,pol,maj,maj,ukr,травень,trɑwɛnʲ,0
16_throat,ces,hrdlo,ɦrdlo,pol,gardło,ɡaɾdwɔ,1
263_gap__429_world,pol,odstęp,ɔtstɛmp,pol,świat,ɕfiat,0
727_howl,rus,выть,vɨˑtʲ,ita,urlare,urlare,0
515_dirty,ukr,брудний,brudnɪj,fra,sale,sal,0
832_lose,ukr,загубити,zɑɦubɪtɪ,ita,pèrdere,pɛrdere,0
264_distance,ukr,відстань,vidstɑnʲ,fra,distance,disˈtɑ̃ːs,0
303_pole,ukr,жердина,ʐɛrdɪnɑ,fra,barre,bɑːʁ,0
639_everything,ces,všechno,fʃɛxno,spa,todo,toðo,0
536_deaf__941_conceal,fra,sourd,suːʁ,spa,esconder,eskondeɾ,0
685_change,fra,changer,ʃɑ̃ˈʒe,ita,variare,variare,0
794_grumble__294_step,rus,ругаться,ruɡaˑtʲsʲɪ,rus,шаг,ʃaˑk,0
87_foam,fra,écume,eˈkym,ita,spuma,spuma,1
85_current__1001_remember,ces,proudění,proʊ̯ɟɛɲiː,fra,se souvenir de,səsuvəˈniʁ_də,0
400_well__895_tear,fra,puits,pɥi,spa,despedazar,despeðaθaɾ,0
424_shop,ukr,крамниця,krɑmnɪt͡sʲɑ,ita,negozio,neɡot͡sio,0
526_red__897_burn,spa,rojo,ɾoxo,spa,quemar,kemaɾ,0
107_covebay,rus,бухта,buˑxtə,spa,cala,kala,0
583_alone,ukr,один,ɔdɪn,ita,da solo,da_solo,0
888_choose__78_ice,ukr,вибрати,wɪbrɑtɪ,ukr,лід,lʲid,0
684_end,ukr,кінчитися,kinʈ͡ʂɪtɪsʲɑ,spa,terminar,teɾminaɾ,0
898_give,ces,dát,daːt,pol,dać,dat͡ɕ,1
650_how,ces,jak,jak,rus,как,kaˑk,1
787_try,ces,zkoušet,skoʊ̯ʃɛt,fra,essayer,esɛˈje,0
588_instantly__620_not,rus,тотчас,tɔˑtt͡ʃəs,fra,ne ... pas,nə_ˈpɑ,0
359_soup__72_shadow,ita,minestra,minestra,ukr,тінь,tʲinʲ,0
1005_calculate,ces,počítat,pot͡ʃiːtat,spa,calcular,kalkulaɾ,0
653_one,pol,jeden,jɛdɛn,fra,un,œ̃,0
603_often__880_hide,fra,souvent,suˈvɑ̃,ukr,сховати,sxɔwɑtɪ,0
441_gun__314_bed,rus,ружье,ruʒʲo,ces,postel,postɛl,0
507_damp,rus,влажный,vɫaˑʒnɨj,ita,ùmido,umido,0
695_swing,ces,kývat se,kiːvat_sɛ,ukr,гойдатися,ɦɔjdɑtɪsʲɑ,0
932_win__624_so,ces,zvítězit,zviːcɛzɪt,rus,так,taˑk,0
415_sin,pol,grzech,ɡʐɛx,fra,péché,peˈʃe,0
951_catch__451_morning,ita,acchiappare,akːjapːare,fra,matin,maˈtɛ̃,0
916_invite,ukr,запросити,zɑprɔsɪtɪ,fra,inviter,ɛ̃viˈte,0
303_pole__140_cat,fra,perche,pɛʁʃ,ita,gatta,ɡatːa,0
106_sea__291_campfire,ita,mare,mare,spa,hoguera,oɣeɾa,0
383_mirror,ces,zrcadlo,zrt͡sadlo,fra,miroir,miˈʁwaːʁ,0
60_air__972_sweep,pol,powietrze,pɔviɛtʂɛ,spa,barrer,bareɾ,0
758_step__883_bring,fra,marcher,maʁˈʃe,fra,apporter,apɔʁˈte,0
701_thaw__887_take,pol,tajać,tajat͡ɕ,ces,vzít,vziːt,0
486_narrow,ces,úzký,uːskiː,ita,stretto,stretːo,0
573_different,pol,różny,ɾuʐnɨ,fra,différent,difeˈʁɑ̃,0
981_say__336_doll,ita,dire,dire,spa,muñeca,muɲeka,0
618_up,pol,w górę,v_ɡuɾɛ̃,fra,vers le haut,vɛːʁləˈʔo,0
485_wide,ces,široký,ʃɪrokiː,pol,szeroki,ʂɛɾɔki,1
578_other__1008_draw,fra,autre,ˈoːtʁə,rus,рисовать,rʲisɐvaˑtʲ,0
199_grandfather,pol,dziadek,d͡ʑadɛk,fra,grand-père,ɡʁɑ̃ˈpɛːʁ,0
130_nest,pol,gniazdo,ɡniazdɔ,rus,гнездо,ɡnʲɪzdɔˑ,1
105_land,fra,terre ferme,tɛːʁ_ˈfɛʁm,ita,terraferma,terːaferma,0
1015_rule__607_hither,ita,dominare,dominare,rus,сюда,sʲudaˑ,0
310_floor__24_breast,rus,пол,pɔˑɫ,ita,petto,petːo,0
962_bake,ces,péct,pɛːt͡st,spa,cocer al horno,koθeɾ_al_oɾno,0
476_wednesday,pol,środa,ɕɾɔda,ita,mercoledì,merkoledi,0
818_succeed__298_east,fra,réussir,ʁeyˈsiːʁ,ita,oriente,oriente,0
268_side,rus,сторона,stərɐnaˑ,spa,lado,laðo,0
922_sing,ukr,співати,spʲiwɑtɪ,rus,петь,pʲeˑtʲ,0
499_blunt,pol,tępy,tɛmpɨ,fra,mousse,mus,0
609_there__74_fog,ces,tam,tam,fra,brume,bʁym,0
606_here,rus,здесь,zdʲeˑsʲ,ita,qua,kwa,0
31_fingernail__807_feel,pol,paznokieć,paznɔkiɛt͡ɕ,spa,sentir,sentiɾ,0
513_closed,pol,zamknięty,zamkniɛntɨ,fra,fermé,fɛʁˈme,0
368_button,ces,knoflík,knofliːk,rus,пуговица,puˑɡəvʲit͡sə,1
338_bundle,pol,wiązka,viɔ̃ska,fra,faisceau,fɛˈso,0
93_forest__395_pain,ukr,ліс,lʲis,spa,dolor,doloɾ,0
491_firmsolid__679_lie,spa,firme,fiɾme,pol,leżeć,lɛʐɛt͡ɕ,0
759_takeawalk,ita,passeggiare,pasːedd͡ʒare,ita,andare a passeggio,andare_a_pasːedd͡ʒo,0
245_work__599_before,rus,работа,rɐbɔˑtə,ukr,раніше,rɑnʲiʂɛ,0
374_sleeve,pol,rękaw,ɾɛŋkav,ita,mànica,manika,0
509_dry__383_mirror,ukr,сухий,suxɪj,ukr,дзеркало,d͡zɛrkɑlɔ,0
920_assemble,pol,zgromadzić się,zɡɾɔmad͡ʑit͡ɕ_ɕɛ̃,spa,reunirse,ɾeu̯niɾse,0
20_back__698_smoke,ita,dorso,dorzo,pol,dymić się,dɨmit͡ɕ_ɕɛ̃,0
176_grain__1003_measure,fra,grain,ɡʁɛ̃,spa,medir,meðiɾ,0
818_succeed,rus,удаться,udaˑtʲsʲɪ,fra,réussir,ʁeyˈsiːʁ,0
405_village__284_amount,ita,villaggio,vilːadd͡ʒo,ita,quantità,kwantita,0
809_show,fra,se voir,səˈvwaːʁ,ita,vedersi,vederzi,0
492_flat,fra,plat,pla,ita,piatto,piatːo,0
580_second__42_vein,ita,secondo,sekondo,ces,céva,t͡sɛːva,0
1016_endure,ces,snést,snɛːst,fra,supporter,sypɔʁˈte,0
688_shine__248_game,ita,splèndere,splɛndere,ukr,гра,ɦrɑ,0
497_pointed,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,ita,aguzzo,aɡutt͡so,0
939_disturb,rus,помешать,pəmʲɪʃaˑtʲ,fra,déranger,deʁɑ̃ˈʒe,0
804_listen__221_mind,rus,слушать,sɫuˑʃətʲ,ukr,розум,rɔzum,0
218_spirit,pol,duch,dux,fra,esprit,ɛsˈpʁi,0
235_word__277_hole,rus,слово,sɫɔˑvə,ita,buco,buko,0
573_different,fra,différent,difeˈʁɑ̃,spa,diverso,diβeɾso,1
332_handle,ukr,держак,dɛrʐɑk,rus,ручка,ruˑt͡ʃkə,0
290_ski,spa,esquí,eski,ita,sci,ʃi,0
179_pit__231_puzzle,pol,jama,jama,spa,acertijo,aθeɾtixo,0
325_shovel,ukr,совок,sɔwɔk,fra,pelle,pɛl,0
979_comb,ces,učesat,ut͡ʃɛsat,ukr,зачесати,zɑʈ͡ʂɛsɑtɪ,1
90_swamp,ces,močál,mot͡ʃaːl,ukr,драговина,drɑɦɔwɪnɑ,0
685_change__901_promise,spa,alternar,alteɾnaɾ,fra,promettre,pʁɔˈmɛtʁə,0
848_seize,ukr,схопити,sxɔpɪtɪ,spa,coger,koxeɾ,0
720_chime__276_end,spa,sonar,sonaɾ,spa,cabo,kaβo,0
566_agedold,ukr,старий,stɑrɪj,ita,anziano,ant͡siano,0
996_recognize,ces,poznat,poznat,pol,poznać,pɔznat͡ɕ,1
193_man__142_squirrel,spa,hombre,ombɾe,fra,écureuil,ekyˈʁœj,0
765_climb__308_home,spa,trepar,tɾepaɾ,ces,domov,domof,0
278_angle,pol,kąt,kɔnt,fra,coin,kwɛ̃,0
584_atonce,ces,najednou,najɛdnoʊ̯,spa,de una vez,de_una_βeθ,0
481_big__214_happiness,ces,velký,vɛlkiː,pol,szczęście,ʂʈ͡ʂɛ̃ɕt͡ɕɛ,0
841_bow,rus,согнуть,sɐɡnuˑtʲ,fra,plier,pliˈe,0
918_visit,spa,ir a ver,iɾ_a_βeɾ,ita,visitare,vizitare,0
632_under__998_understand,ita,sotto,sotːo,fra,entendre,ɑ̃ˈtɑ̃ːdʁə,0
774_goaway,ces,odejít,odɛjiːt,spa,marcharse,maɾt͡ʃaɾse,0
663_eleven__345_pot,ces,jedenáct,jɛdɛnaːt͡st,rus,кастрюля,kɐstrʲuˑlɪ,0
928_protect,spa,proteger,pɾotexeɾ,ita,protèggere,protɛdd͡ʒere,1
530_grey,ces,šedivý,ʃɛdɪviː,rus,серый,sʲeˑrɨj,0
636_becauseof,pol,z powodu,z_pɔvɔdu,ukr,з-за,zːɑ,0
966_sew,spa,coser,koseɾ,ita,cucire,kut͡ʃire,1
394_illness,ces,nemoc,nɛmot͡s,fra,maladie,malaˈdi,0
610_thither,fra,par là,paːʁˈla,spa,allí,aʝi,0
896_destroy,spa,destruir,destɾwiɾ,spa,destrozar,destɾoθaɾ,1
917_unite,fra,unir,yˈniːʁ,ita,unire,unire,1
21_belly__343_sack,rus,живот,ʒɨvɔˑt,ukr,мішок,miʂɔk,0
79_frost,fra,gelée,ʒəˈle,ita,gelo,d͡ʒelo,1
790_like,rus,любить,lubʲiˑtʲ,spa,querer,keɾeɾ,0
642_he,rus,он,ɔˑn,fra,il,il,0
847_lift,ukr,підняти,pʲidnʲɑtɪ,fra,lever,ləˈve,0
420_doctor__146_mouse,fra,médecin,medˈsɛ̃,spa,ratón,ɾaton,0
221_mind,pol,rozum,ɾɔzum,rus,ум,uˑm,1
564_new,ukr,новий,nɔwɪj,spa,nuevo,nweβo,1
782_stay__764_jump,fra,demeurer,dəmœˈʁe,ces,skákat,skaːkat,0
919_meet,pol,spotkać,spɔtkat͡ɕ,ita,incontrare,iŋkontrare,0
500_heavy__897_burn,fra,lourd,luːʁ,ukr,спалити,spɑlɪtɪ,0
29_palm,pol,dłoń,dwɔɲ,fra,paume,poːm,0
664_twelve,ukr,дванадцять,dwɑnɑdt͡sʲɑtʲ,ita,dodici,dodit͡ʃi,0
276_end,rus,конец,kɐnʲeˑt͡s,spa,cabo,kaβo,0
735_breathe,ces,dýchat,diːxat,fra,respirer,ʁəspiˈʁe,0
786_find,rus,найти,nəjtʲiˑ,fra,trouver,tʁuˈve,0
393_health,spa,salud,saluð,ita,salute,salute,1
434_border__613_backward,ces,hranice,ɦraɲɪt͡sɛ,spa,hacia atrás,aθja_atɾas,0
520_bitter,pol,gorzki,ɡɔʂki,fra,amer,aˈmɛːʁ,0
866_cut,ces,střihat,zdr̝ɪɦat,fra,couper,kuˈpe,0
256_piece__956_milk,spa,pieza,pjeθa,ukr,доїти,dɔjitɪ,0
805_taste__434_border,spa,degustar,deɣustaɾ,fra,frontière,fʁɔ̃ˈtjɛːʁ,0
714_increase__996_recognize,ita,aumentare,aumentare,ces,poznat,poznat,0
707_snap,ces,roztrhat se,rostrɦat_sɛ,ita,strapparsi,strapːarzi,0
966_sew__724_rustle,ita,cucire,kut͡ʃire,ukr,шелестіти,ʂɛlɛstʲitɪ,0
140_cat,pol,kot,kɔt,ita,gatta,ɡatːa,0
643_we,ukr,ми,mɪ,rus,мы,mɨˑ,1
300_board,pol,deska,dɛska,spa,tabla,taβla,0
423_business__9_face,fra,affaire,aˈfɛːʁ,pol,twarz,tfaɾs,0
919_meet,pol,trafić,tɾafit͡ɕ,spa,encontrar,eŋkontɾaɾ,0
447_age,ukr,вік,vik,ukr,літа,lʲitɑ,0
392_strength__406_town,ita,forza,fort͡sa,fra,cité,siˈte,0
883_bring,ukr,принести,prɪnɛstɪ,ita,portare,portare,0
633_through,pol,przez,pʂɛs,ukr,крізь,krʲizʲ,1
727_howl__330_net,ita,urlare,urlare,fra,filet,fiˈlɛ,0
715_rise__193_man,ces,stoupat,stoʊ̯pat,fra,homme,ɔm,0
592_tomorrow,ukr,завтра,zɑwtrɑ,rus,завтра,zaˑvtrə,1
765_climb,ukr,лазити,lɑzɪtɪ,spa,escalar,eskalaɾ,0
689_thunder,ces,hřmět,ɦr̝mɲɛt,ita,tonare,tonare,0
327_spoon__894_break,rus,ложка,ɫɔˑʒkə,spa,quebrar,keβɾaɾ,0
123_feather__843_spin,spa,pluma,pluma,spa,hacer girar,aθeɾ_xiɾaɾ,0
987_tell,pol,opowiedzieć,ɔpɔviɛd͡ʑɛt͡ɕ,rus,рассказать,rəsskɐzaˑtʲ,0
287_boat,fra,canot,kaˈno,ita,battello,batːelːo,0
598_afterwards,pol,następnie,nastɛmpniɛ,spa,después,despwes,1
624_so,spa,tan,tan,ita,così,kozi,0
590_now__95_elevation,pol,obecnie,ɔbɛt͡sniɛ,ita,altura,altura,0
494_hard,ces,tvrdý,dvrdiː,ukr,твердий,twɛrdɪj,1
660_eight,ces,osm,osm,pol,osiem,ɔɕɛm,1
218_spirit,fra,esprit,ɛsˈpʁi,ita,mente,mente,0
374_sleeve,fra,manche,mɑ̃ːʃ,ita,mànica,manika,1
829_light__784_await,spa,encender,enθendeɾ,ces,čekat na,t͡ʃɛkat_na,0
1009_write,ukr,писати,pɪsɑtɪ,rus,писать,pʲisaˑtʲ,1
637_this__347_meal,rus,это,ɛˑtə,fra,repas,ʁəˈpɑ,0
658_six,pol,sześć,ʂɛɕt͡ɕ,ita,sei,sei,1
56_sky__249_company,pol,niebo,niɛbɔ,ukr,товариство,tɔwɑrɪstwɔ,0
804_listen,fra,écouter,ekuˈte,spa,escuchar,eskut͡ʃaɾ,1
317_window,pol,okno,ɔknɔ,fra,fenêtre,fəˈnɛːtʁə,0
13_beard__539_weak,pol,broda,bɾɔda,pol,słaby,swabɨ,0
835_produce,ukr,виготовити,wɪɦɔtɔwɪtɪ,spa,fabricar,faβɾikaɾ,0
712_dropdescend,rus,спадать,spɐdaˑtʲ,spa,bajar,baxaɾ,0
684_end__610_thither,fra,finir,fiˈniːʁ,spa,hacia allí,aθja_aʝi,0
560_correct,pol,właściwy,vwaɕt͡ɕivɨ,fra,juste,ʒyst,0
229_news,pol,nowina,nɔvina,fra,nouvelle,nuˈvɛl,0
981_say,ukr,сказати,skɑzɑtɪ,ita,dire,dire,0
694_sway,ukr,коливатися,kɔlɪwɑtɪsʲɑ,fra,chanceler,ʃɑ̃sˈle,0
838_improve,pol,ulepszyć,ulɛpʂɨt͡ɕ,spa,mejorar,mexoɾaɾ,0
551_merry,ces,veselý,vɛsɛliː,spa,alegre,aleɣɾe,0
367_thread,pol,nić,nit͡ɕ,spa,hilo,jlo,0
745_fallill__810_hear,rus,заболеть,zəbɐleˑtʲ,ukr,почути,pɔʈ͡ʂutɪ,0
621_alittle,pol,trochę,tɾɔxɛ̃,spa,un poco,un_poko,0
775_depart,rus,отправиться,ɐtpraˑvʲitʲsʲɪ,spa,partir,paɾtiɾ,0
419_master,ukr,умілець,umilɛt͡sʲ,rus,мастер,maˑstʲɪr,0
536_deaf__181_noose,ukr,глухий,ɦluxɪj,ces,smyčka,smɪt͡ʃka,0
729_whistle,spa,silbar,silβaɾ,ita,fischiare,fiskjare,0
758_step,pol,kroczyć,kɾɔʈ͡ʂɨt͡ɕ,fra,marcher,maʁˈʃe,0
616_down,fra,en bas,ɑ̃ˈbɑ,ita,in giù,in_d͡ʒu,0
423_business,pol,sprawa,spɾava,fra,commerce,kɔˈmɛʁs,0
823_place,ces,posadit,posadɪt,ita,mettere,metːere,0
143_elk,pol,łóś,wuɕ,rus,лось,ɫɔˑsʲ,1
924_separate,pol,rozstać się,ɾɔsːtat͡ɕ_ɕɛ̃,ukr,розлучитися,rɔzluʈ͡ʂɪtɪsʲɑ,0
727_howl__848_seize,pol,wyć,vɨt͡ɕ,spa,coger,koxeɾ,0
639_everything,ces,všechno,fʃɛxno,ita,tutto,tutːo,0
489_thin,rus,тонкий,tɔˑnkij,spa,fino,fino,0
15_jaw,pol,czeluść,ʈ͡ʂɛluɕt͡ɕ,rus,челюсть,t͡ʃʲeˑlustʲ,1
506_fresh,ukr,свіжий,sviʐɪj,spa,fresco,fɾesko,0
433_power__748_cough,ces,mocnost,mot͡snost,rus,кашлять,kaˑʃlɪtʲ,0
607_hither,ces,sem,sɛm,spa,acá,aka,0
912_bringup,spa,criar,kɾjaɾ,ita,allevare,alːevare,0
612_forward,ces,kupředu,kubr̝ɛdu,fra,en avant,ɑ̃naˈvɑ̃,0
371_clothes,pol,odzież,ɔd͡ʑɛʂ,fra,habillement,abijˈmɑ̃,0
833_drop,rus,уронить,urɐnʲiˑtʲ,spa,dejar caer,dexaɾ_kaeɾ,0
127_paw__631_behind,pol,pazur,pazuɾ,ukr,ззаду,zːɑdu,0
952_herd,ukr,пасти,pɑstɪ,fra,garder,ɡaʁˈde,0
953_drive,rus,гнать,ɡnaˑtʲ,ita,spìngere,spind͡ʒere,0
241_song,pol,pieśń,piɛɕɲ,fra,chant,ʃɑ̃,0
164_worm__22_navel,ces,červ,t͡ʃɛrf,ces,pupek,pupɛk,0
246_guest,pol,gość,ɡɔɕt͡ɕ,ita,òspite,ɔspite,0
144_fox,pol,lis,lis,ukr,лисиця,lɪsɪt͡sʲɑ,1
147_wolf__221_mind,ces,vlk,vlk,pol,rozum,ɾɔzum,0
814_want,spa,querer,keɾeɾ,ita,volere,volere,0
910_teach,ukr,вчити,wʈ͡ʂɪtɪ,spa,instruir,instɾwiɾ,0
732_tremble,ces,třást se,dr̝aːst_sɛ,ita,tremare,tremare,0
49_breath,ces,dech,dɛx,ukr,дихання,dɪxɑnʲːɑ,0
164_worm,ukr,черв’як,ʈ͡ʂɛrwjɑk,ita,verme,verme,0
53_odour,ces,zápach,zaːpax,pol,zapach,zapax,1
737_eat,ces,jíst,jiːst,rus,кушать,kuˑʃətʲ,0
23_bosom,ces,ňadra,ɲadra,ita,seno,seno,0
795_beannoyed__3_nose,pol,gniewać się,ɡniɛvat͡ɕ_ɕɛ̃,ukr,ніс,nʲis,0
985_ask__507_damp,ita,chièdere,kiɛdere,pol,wilgotny,vilɡɔtnɨ,0
707_snap__53_odour,ces,roztrhat se,rostrɦat_sɛ,pol,woń,vɔɲ,0
341_coverlid,ukr,кришка,krɪʂkɑ,spa,tapadera,tapaðeɾa,0
221_mind__633_through,spa,razón,ɾaθon,ita,per,per,0
558_good,pol,dobry,dɔbɾɨ,ita,buono,buono,0
570_familiar,ces,známý,znaːmiː,ita,conosciuto,konoʃːuto,0
952_herd,ces,pást,paːst,fra,garder,ɡaʁˈde,0
225_talk,pol,rozmowa,ɾɔzmɔva,ita,discorso,diskorzo,0
1016_endure,pol,znieść,zniɛɕt͡ɕ,ita,sopportare,sopːortare,0
127_paw,ces,dráp,draːp,ita,unghia,uŋɡja,0
573_different__479_saturday,fra,différent,difeˈʁɑ̃,ukr,субота,subɔtɑ,0
968_clean,ces,očistit,ot͡ʃɪscɪt,fra,nettoyer,nɛtwaˈje,0
198_family,spa,familia,familja,ita,famiglia,famiʎːa,1
761_hurry,pol,pospieszyć się,pɔspiɛʂɨt͡ɕ_ɕɛ̃,rus,торопиться,tərɐpʲiˑtʲsʲɪ,0
258_half,pol,połowa,pɔwɔva,fra,moitié,mwaˈtje,0
371_clothes__517_ripe,ukr,одяг,ɔdʲɑɦ,ukr,зрілий,zrʲilɪj,0
119_pine__430_country,ces,borovice,borovɪt͡sɛ,spa,país,pais,0
412_death,ces,smrt,smrt,rus,смерть,smʲɪrtʲ,1
889_select,spa,seleccionar,selekθjonaɾ,ita,scegliere,ʃeʎːiere,0
589_later__622_hardly,ita,più tardi,piu_tardi,ita,a appena,a_apːena,0
949_hunt,rus,охотиться,ɐxɔˑtʲitʲsʲɪ,spa,cazar,kaθaɾ,0
824_lay,ukr,класти,klɑstɪ,ita,mettere,metːere,0
358_salt__325_shovel,rus,соль,sɔˑl,ces,lopata,lopata,0
685_change,ces,měnit se,mɲɛɲɪt_sɛ,ukr,мінятися,minʲɑtɪsʲɑ,0
272_fringe,pol,krawędź,kɾavɛnt͡ɕ,ita,orlo,orlo,0
371_clothes,ukr,одяг,ɔdʲɑɦ,ukr,убрання,ubrɑnʲːɑ,0
237_call__547_stingy,ces,zavolání,zavolaːɲiː,fra,avare,aˈvaːʁ,0
292_load,ces,břemeno,br̝ɛmɛno,ita,càrico,kariko,0
605_never__46_heart,fra,ne ... jamais,nə_ʒaˈmɛ,ces,srdce,srtː͡sɛ,0
880_hide__206_brother,ukr,сховати,sxɔwɑtɪ,rus,брат,braˑt,0
926_rescue,ukr,врятувати,wrʲɑtuwɑtɪ,spa,salvar,salβaɾ,0
214_happiness__158_cuckoo,rus,счастье,st͡ʃaˑstʲɪ,ces,kukačka,kukat͡ʃka,0
233_language,fra,langue,lɑ̃ːɡ,ita,linguaggio,liŋɡuadd͡ʒo,0
968_clean,ces,očistit,ot͡ʃɪscɪt,pol,oczyścić,ɔʈ͡ʂɨɕt͡ɕit͡ɕ,1
235_word,fra,mot,mo,ita,parola,parola,0
252_companion,rus,приятель,prʲijaˑtʲɪl,spa,compañero,kompaɲeɾo,0
472_november,pol,listopad,listɔpat,ukr,листопад,lɪstɔpɑd,1
888_choose,rus,выбрать,vɨˑbrətʲ,ita,scegliere,ʃeʎːiere,0
377_cap,ces,čepice,t͡ʃɛpɪt͡sɛ,fra,bonnet,bɔˈnɛ,0
444_damage,pol,szkoda,ʂkɔda,fra,dégât,deˈɡa,0
50_hunger__924_separate,spa,hambre,ambɾe,rus,расстаться,rɐsstaˑtʲsʲɪ,0
201_parents,ukr,батьки,bɑtʲkɪ,ita,genitori,d͡ʒenitori,0
993_think,ukr,думати,dumɑtɪ,fra,penser,pɑ̃ˈse,0
367_thread,pol,nić,nit͡ɕ,fra,fil,fil,0
169_fly,ukr,муха,muxɑ,spa,mosca,moska,1
375_trousers__928_protect,ukr,брюки,brʲukɪ,pol,ochronić,ɔxɾɔnit͡ɕ,0
241_song,ukr,пісня,pʲisnʲɑ,ita,canto,kanto,0
266_space__699_rain,fra,place,plas,ukr,дощити,dɔʂʈ͡ʂɪtɪ,0
718_sparkletwinkle,ces,jiskřit se,jɪzɡr̝ɪt_sɛ,spa,chispear,t͡ʃispeaɾ,0
443_lie,rus,ложь,ɫɔˑʃ,fra,mensonge,mɑ̃ˈsɔ̃ːʒ,0
504_cold,rus,холодный,xɐɫɔˑdnɨj,spa,frío,fɾio,0
493_smooth,pol,gładki,ɡwatki,ita,liscio,liʃːo,0
845_turnturnaround,rus,перевернуть,pʲɪrʲɪvʲɪrnuˑtʲ,ita,rivoltare,rivoltare,0
493_smooth__469_august,spa,liso,liso,pol,sierpień,ɕɛɾpiɛɲ,0
574_near,pol,bliski,bliski,fra,lié,lje,0
860_knock,ces,ťukat,cukat,ces,klepat,klɛpat,0
838_improve__70_fire,spa,mejorar,mexoɾaɾ,pol,ogień,ɔɡiɛɲ,0
401_pasture__373_collar,ces,pastvina,pazdvɪna,fra,col,kɔl,0
333_lock__223_reason,spa,cerradura,θeraðuɾa,ces,důvod,duːvot,0
723_roar,pol,huczeć,xuʈ͡ʂɛt͡ɕ,ita,rombare,rombare,0
912_bringup__390_towel,rus,воспитать,vəspʲitaˑtʲ,rus,полотенце,pəɫɐtʲeˑnt͡sə,0
750_die,ces,umřít,umr̝iːt,fra,mourir,muˈʁiːʁ,0
897_burn,ces,spálit,spaːlɪt,rus,сжечь,sʒɛˑt͡ʃʲ,0
346_kettle__115_limb,rus,котел,kɐtʲoɫ,ukr,гілка,ɦjilkɑ,0
481_big__538_strong,ces,velký,vɛlkiː,spa,vigoroso,biɣoɾoso,0
785_lookfor__653_one,spa,buscar,buskaɾ,rus,один,ɐdʲiˑn,0
364_wool__436_enemy,spa,lana,lana,pol,wróg,vɾuk,0
731_groan,fra,gémir,ʒeˈmiːʁ,spa,gemir,ɡemiɾ,1
80_chill,ukr,холод,xɔlɔd,fra,froid,fʁwa,0
89_lake,rus,озеро,ɔˑzʲɪrə,ita,lago,laɡo,0
6_tongue,pol,język,jɛ̃zɨk,spa,lengua,leŋɡwa,0
147_wolf,ces,vlk,vlk,ita,lupo,lupo,0
143_elk,ces,los,los,rus,лось,ɫɔˑsʲ,1
508_wet,rus,мокрый,mɔˑkrɨj,ita,bagnato,baɲːato,0
192_human,ukr,людина,lʲudɪnɑ,ita,èssere umano,ɛsːere_umano,0
320_fence__115_limb,ukr,огорожа,ɔɦɔrɔʐɑ,spa,rama,ɾama,0
409_character__67_dust,ukr,літера,lʲitɛrɑ,pol,pył,pɨw,0
537_powerful,spa,fuerte,fweɾte,ita,robusto,robusto,0
238_noise__125_wing,spa,barullo,baɾuʝo,ita,ala,ala,0
